source, interaction, target
Erysiphe euonymicola, eats , Euonymus japonicus 
Molorchus umbellatarum, visitsFlowersOf , Heracleum sphondylium 
Phylloneta impressa, preysOn , Episyrphus balteatus 
Barnardius zonarius, eats , Eriobotrya japonica 
Coloeus monedula, eats , Apodemus flavicollis 
Harpalus griseus, eats , Heracleum sphondylium 
Holcostethus strictus, eats , Heracleum sphondylium 
Regulus ignicapilla, eats , Prunus domestica 
Coronella austriaca, eats , Apodemus flavicollis 
Agriotes obscurus, eats , Heracleum sphondylium 
Anaspis maculata, hasHost , Vitis vinifera 
Lanius excubitor, eats , Apodemus flavicollis 
Lanius excubitor, eats , Emberiza cirlus 
Philanthus triangulum, visitsFlowersOf , Foeniculum vulgare 
Loricula elegantula, eats , Prunus domestica 
Poecilus versicolor, preysOn , Agalenatea redii 
Anaspis flava, hasHost , Vitis vinifera 
Pseudocistela ceramboides, hasHost , Prunus avium 
Scymnus interruptus, visitsFlowersOf , Hedera helix 
Cantharis fusca, preysOn , Heracleum sphondylium 
Cantharis lateralis, preysOn , Heracleum sphondylium 
Nectria cinnabarina, pathogenOf , Ficus carica 
Entomophthora muscae, parasiteOf , Musca domestica 
Entomophthora muscae, pathogenOf , Scathophaga stercoraria 
Coniophora arida, eats , Hedera helix 
Garrulus glandarius, eats , Apodemus flavicollis 
Erinaceus europaeus, eats , Apodemus flavicollis 
Martes foina, eats , Prunus avium 
Maniola jurtina, visitsFlowersOf , Hedera helix 
Maniola jurtina, visits , Rubus fruticosus 
Danaus plexippus, visits , Lantana camara 
Danaus plexippus, eats , Hedera helix 
Nymphalis antiopa, eats , Oryctolagus cuniculus 
Samia walkeri, eats , Prunus domestica 
Samia walkeri, eats , Pyrus communis 
Sceliphron destillatorium, visitsFlowersOf , Heracleum sphondylium 
Sceliphron destillatorium, preysOn , Araneus diadematus 
Sceliphron destillatorium, visitsFlowersOf , Foeniculum vulgare 
Sceliphron curvatum, preysOn , Araneus diadematus 
Osmia rufa, visitsFlowersOf , Prunus avium 
Ancistrocerus gazella, visitsFlowersOf , Hedera helix 
Diplazon tetragonus, parasitoidOf , Eupeodes corollae 
Diplazon tetragonus, parasitoidOf , Episyrphus balteatus 
Diplazon laetatorius, visits , Foeniculum vulgare 
Diplazon laetatorius, parasitoidOf , Eupeodes corollae 
Diplazon laetatorius, parasitoidOf , Episyrphus balteatus 
Liparus germanus, eats , Heracleum sphondylium 
Coccinella septempunctata, visitsFlowersOf , Hedera helix 
Coccinella septempunctata, visits , Foeniculum vulgare 
Harmonia axyridis, visits , Prunus domestica 
Eriophyes pyri, eats , Pyrus communis 
Aglais io, visits , Hedera helix 
Tenthredo temula, visitsFlowersOf , Heracleum sphondylium 
Halyomorpha halys, visitsFlowersOf , Hedera helix 
Palomena prasina, visits , Hedera helix 
Diachromus germanus, eats , Heracleum sphondylium 
Oomorphus concolor, eats , Hedera helix 
Chrysolina oricalcia, eats , Heracleum sphondylium 
Rutpela maculata, visitsFlowersOf , Heracleum sphondylium 
Rutpela maculata, hasHost , Heracleum sphondylium 
Byturus ochraceus, pollinates , Angelica sylvestris 
Rhagonycha fulva, visitsFlowersOf , Euonymus japonicus 
Rhagonycha fulva, visitsFlowersOf , Heracleum sphondylium 
Rhagonycha fulva, pollinates , Apis mellifera 
Rhagonycha fulva, eats , Euonymus japonicus 
Vanessa cardui, visitsFlowersOf , Eriobotrya japonica 
Vanessa cardui, eats , Eriobotrya japonica 
Orobanche hederae, parasiteOf , Hedera helix 
Cyathicula cyathoidea, hasHost , Heracleum sphondylium 
Diplocarpon mespili, pathogenOf , Pyrus communis 
Monilinia fructigena, pathogenOf , Prunus domestica 
Pycnopeziza sejournei, hasHost , Hedera helix 
Erysiphe heraclei, parasiteOf , Heracleum sphondylium 
Ganoderma lucidum, parasiteOf , Prunus domestica 
Ganoderma lucidum, eats , Prunus domestica 
Laetiporus sulphureus, parasiteOf , Prunus avium 
Meripilus giganteus, eats , Prunus avium 
Radulomyces confluens, hasHost , Pyrus communis 
Armillaria tabescens, pathogenOf , Pyrus communis 
Chondrostereum purpureum, pathogenOf , Prunus domestica 
Phellinus pomaceus, parasiteOf , Prunus domestica 
Basidioradulum radula, eats , Prunus avium 
Aecidium euphorbiae, hasHost , Euphorbia characias 
Puccinia allii, parasiteOf , Allium fistulosum 
Columba oenas, eats , Prunus domestica 
Curruca cantillans, eats , Ficus carica 
Oriolus oriolus, eats , Ficus carica 
Lophophanes cristatus, eats , Hedera helix 
Periparus ater, eats , Hedera helix 
Corvus corone, eats , Ficus carica 
Bubulcus ibis, eats , Apodemus flavicollis 
Bubulcus ibis, eats , Emberiza cirlus 
Circaetus gallicus, eats , Oryctolagus cuniculus 
Buteo buteo, preysOn , Oryctolagus cuniculus 
Alisterus scapularis, eats , Ficus carica 
Myiopsitta monachus, eats , Eriobotrya japonica 
Psittacula krameri, eats , Prunus domestica 
Myotis emarginatus, preysOn , Stomoxys calcitrans 
Myotis emarginatus, preysOn , Musca autumnalis 
Misumena vatia, eats , Scathophaga stercoraria 
Misumena vatia, eats , Eristalis arbustorum 
Misumena vatia, eats , Cylindromyia bicolor 
Aculepeira ceropegia, preysOn , Apis mellifera 
Aculepeira ceropegia, eats , Apis mellifera 
Theridion pictum, preysOn , Episyrphus balteatus 
Euryopis flavomaculata, preysOn , Metellina segmentata 
Tibellus maritimus, preysOn , Episyrphus balteatus 
Tibellus maritimus, preysOn , Apis mellifera 
Linyphia hortensis, preysOn , Metellina segmentata 
Nezara viridula, eats , Hedera helix 
Daktulosphaira vitifoliae, hasHost , Vitis vinifera 
Sphragisticus nebulosus, eats , Heracleum sphondylium 
Selenia lunularia, eats , Prunus domestica 
Iphiclides podalirius, eats , Prunus domestica 
Iphiclides podalirius, eats , Prunus avium 
Aricia agestis, visitsFlowersOf , Hedera helix 
Celastrina argiolus, visitsFlowersOf , Heracleum sphondylium 
Celastrina argiolus, visits , Mentha suaveolens 
Pieris rapae, visitsFlowersOf , Rubus fruticosus 
Argynnis paphia, visitsFlowersOf , Rubus fruticosus 
Araschnia levana, visitsFlowersOf , Heracleum sphondylium 
Polygonia c-album, eats , Hedera helix 
Galleria mellonella, parasiteOf , Apis mellifera 
Saturnia pavonia, eats , Prunus domestica 
Macroglossum stellatarum, visitsFlowersOf , Lantana camara 
Hemaris fuciformis, visitsFlowersOf , Pittosporum tobira 
Yponomeuta mahalebella, eats , Prunus avium 
Peridroma saucia, eats , Vitis vinifera 
Lithophane socia, eats , Prunus domestica 
Zeuzera pyrina, eats , Ficus carica 
Tettigonia viridissima, pollinates , Apis mellifera 
Conocephalus dorsalis, preysOn , Episyrphus balteatus 
Stratiomys longicornis, visitsFlowersOf , Foeniculum vulgare 
Platycheirus clypeatus, visitsFlowersOf , Mentha suaveolens 
Volucella pellucens, visitsFlowersOf , Rubus fruticosus 
Volucella pellucens, pollinates , Angelica sylvestris 
Volucella pellucens, eats , Hedera helix 
Chrysogaster solstitialis, visitsFlowersOf , Heracleum sphondylium 
Baccha elongata, visitsFlowersOf , Hedera helix 
Somatochlora flavomaculata, preysOn , Agrotis exclamationis 
Somatochlora flavomaculata, preysOn , Episyrphus balteatus 
Somatochlora flavomaculata, preysOn , Apis mellifera 
Sympetrum sanguineum, preysOn , Episyrphus balteatus 
Andrena cineraria, visitsFlowersOf , Heracleum sphondylium 
Andrena dorsata, visitsFlowersOf , Rubus fruticosus 
Andrena dorsata, visitsFlowersOf , Prunus avium 
Andrena pilipes, visitsFlowersOf , Heracleum sphondylium 
Hylaeus pictipes, visitsFlowersOf , Foeniculum vulgare 
Isodontia mexicana, visitsFlowersOf , Campsis radicans 
Isodontia mexicana, visitsFlowersOf , Foeniculum vulgare 
Isodontia mexicana, eats , Euonymus japonicus 
Xylocopa virginica, visits , Ampelopsis heterophylla 
Bombus hortorum, visitsFlowersOf , Rubus fruticosus 
Bombus hortorum, visitsFlowersOf , Prunus domestica 
Bombus pascuorum, visits , Allium fistulosum 
Megachile rotundata, eats , Foeniculum vulgare 
Vespula rufa, visitsFlowersOf , Foeniculum vulgare 
Vespa crabro, preysOn , Vanessa atalanta 
Vespa crabro, eats , Pyrus communis 
Vespa crabro, eats , Apis mellifera 
Amblyteles armatorius, parasiteOf , Noctua pronuba 
Caliroa cerasi, hasHost , Pyrus communis 
Caliroa cerasi, eats , Pyrus communis 
Bromius obscurus, eats , Vitis vinifera 
Exochomus quadripustulatus, visits , Hedera helix 
Carabus granulatus, preysOn , Agalenatea redii 
Amara lunicollis, eats , Heracleum sphondylium 
Ommatoiulus sabulosus, visitsFlowersOf , Hedera helix 
Mustela putorius, eats , Oryctolagus cuniculus 
Martes martes, eats , Apodemus flavicollis 
Martes foina, eats , Cervus elaphus 
Martes foina, eats , Apodemus flavicollis 
Rutilus rutilus, eats , Chaetopteryx villosa 
Esox lucius, eats , Chaetopteryx villosa 
Sturnus vulgaris, eats , Ficus carica 
Sturnus vulgaris, eats , Pyrus communis 
Passer montanus, eats , Prunus avium 
Pyrrhula pyrrhula, eats , Hedera helix 
Pyrrhula pyrrhula, eats , Pyrus communis 
Coccothraustes coccothraustes, eats , Hedera helix 
Fringilla coelebs, eats , Ficus carica 
Fringilla coelebs, eats , Pyrus communis 
Nucifraga caryocatactes, eats , Apodemus flavicollis 
Corvus corone, eats , Apodemus flavicollis 
Garrulus glandarius, eats , Pyrus communis 
Corvus frugilegus, eats , Apodemus flavicollis 
Corvus frugilegus, eats , Emberiza cirlus 
Asio otus, eats , Apodemus flavicollis 
Eremophila alpestris, eats , Fagopyrum esculentum 
Aegithalos caudatus, eats , Hedera helix 
Otis tarda, eats , Apodemus flavicollis 
Otis tarda, eats , Emberiza cirlus 
Streptopelia decaocto, eats , Prunus domestica 
Streptopelia decaocto, eats , Prunus avium 
Arctia caja, eats , Prunus domestica 
Scolytus mali, eats , Prunus avium 
Callimorpha dominula, eats , Prunus domestica 
Anguilla anguilla, preysOn , Chaetopteryx villosa 
Vipera berus, eats , Apodemus flavicollis 
Vipera berus, eats , Emberiza cirlus 
Poecile montanus, eats , Prunus domestica 
Gibberella zeae, hasHost , Campsis radicans 
Dracaena reflexa, eats , Apis mellifera 
Dracaena reflexa, eats , Stomorhina lunata 
Aleochara bipustulata, eats , Musca autumnalis 
Larus cachinnans, eats , Apodemus flavicollis 
Ardea alba, eats , Apodemus flavicollis 
Dendrocopos major, eats , Hedera helix 
Dendrocopos major, eats , Prunus avium 
Bubo bubo, eats , Oryctolagus cuniculus 
Otus scops, eats , Apodemus flavicollis 
Turdus merula, eats , Pyrus communis 
Corvus corax, eats , Hedera helix 
Corvus corax, eats , Apodemus flavicollis 
Pica pica, eats , Apodemus flavicollis 
Thaumatotibia leucotreta, pathogenOf , Prunus domestica 
Stercorarius skua, eats , Apodemus flavicollis 
Stercorarius skua, eats , Oryctolagus cuniculus 
Emberiza schoeniclus, preysOn , Araneus diadematus 
Emberiza schoeniclus, preysOn , Apis mellifera 
Turdus viscivorus, eats , Pyrus communis 
Turdus philomelos, eats , Ficus carica 
Turdus philomelos, eats , Pyrus communis 
Phylloscopus collybita, eats , Pyrus communis 
Sylvia curruca, eats , Pyrus communis 
Sylvia communis, eats , Vitis vinifera 
Sylvia borin, eats , Vitis vinifera 
Sylvia borin, eats , Pyrus communis 
Sylvia atricapilla, eats , Vitis vinifera 
Sylvia atricapilla, eats , Pyrus communis 
Fringilla montifringilla, eats , Prunus domestica 
Cyanistes caeruleus, eats , Ficus carica 
Cyanistes caeruleus, eats , Vitis vinifera 
Cyanistes caeruleus, eats , Pyrus communis 
Poecile palustris, eats , Pyrus communis 
Vireo olivaceus, eats , Lantana camara 
Parus major, eats , Pyrus communis 
Phoenicurus phoenicurus, eats , Pyrus communis 
Phoenicurus ochruros, eats , Ficus carica 
Phoenicurus ochruros, eats , Pyrus communis 
Erithacus rubecula, eats , Vitis vinifera 
Erithacus rubecula, eats , Pyrus communis 
Ficedula hypoleuca, eats , Vitis vinifera 
Ficedula hypoleuca, eats , Prunus avium 
Muscicapa striata, eats , Prunus avium 
Loxia curvirostra, eats , Hedera helix 
Lanius senator, eats , Apodemus flavicollis 
Lanius senator, eats , Emberiza cirlus 
Lanius collurio, eats , Apodemus flavicollis 
Troglodytes troglodytes, eats , Prunus domestica 
Larus canus, eats , Apodemus flavicollis 
Larus argentatus, eats , Apodemus flavicollis 
Larus marinus, eats , Apodemus flavicollis 
Larus marinus, eats , Oryctolagus cuniculus 
Stercorarius longicaudus, eats , Apodemus flavicollis 
Stercorarius longicaudus, eats , Emberiza cirlus 
Stercorarius parasiticus, eats , Apodemus flavicollis 
Stercorarius pomarinus, eats , Apodemus flavicollis 
Numenius arquata, eats , Apodemus flavicollis 
Ichthyaetus ichthyaetus, eats , Oryctolagus cuniculus 
Grus grus, eats , Apodemus flavicollis 
Grus grus, eats , Emberiza cirlus 
Falco biarmicus, eats , Oryctolagus cuniculus 
Falco subbuteo, preysOn , Agrotis exclamationis 
Falco tinnunculus, eats , Oryctolagus cuniculus 
Falco tinnunculus, eats , Emberiza cirlus 
Ciconia nigra, eats , Apodemus flavicollis 
Ciconia ciconia, eats , Apodemus flavicollis 
Circus cyaneus, eats , Oryctolagus cuniculus 
Circus cyaneus, eats , Emberiza cirlus 
Aquila chrysaetos, eats , Cervus elaphus 
Buteo lagopus, eats , Oryctolagus cuniculus 
Buteo lagopus, eats , Emberiza cirlus 
Burhinus oedicnemus, eats , Apodemus flavicollis 
Burhinus oedicnemus, eats , Emberiza cirlus 
Ardea purpurea, eats , Apodemus flavicollis 
Egretta garzetta, eats , Apodemus flavicollis 
Bubulcus ibis, eats , Vespula germanica 
Ardea cinerea, eats , Apodemus flavicollis 
Buteo rufinus, eats , Oryctolagus cuniculus 
Buteo buteo, eats , Oryctolagus cuniculus 
Buteo buteo, eats , Emberiza cirlus 
Elanus caeruleus, eats , Emberiza cirlus 
Circus aeruginosus, eats , Oryctolagus cuniculus 
Circus macrourus, eats , Emberiza cirlus 
Bubo scandiacus, eats , Apodemus flavicollis 
Escherichia coli, parasiteOf , Cervus elaphus 
Ectoedemia atricollis, eats , Pyrus communis 
Synanthedon tipuliformis, eats , Vitis vinifera 
Argyresthia pruniella, pathogenOf , Prunus domestica 
Brachymeria tibialis, parasiteOf , Vitis vinifera 
Lacerta agilis, preysOn , Agrotis exclamationis 
Platycheirus scutatus, visitsFlowersOf , Hedera helix 
Platycheirus scutatus, visitsFlowersOf , Heracleum sphondylium 
Neoascia podagrica, visitsFlowersOf , Rubus fruticosus 
Rhagoletis cerasi, pathogenOf , Prunus domestica 
Pseudomonas syringae, pathogenOf , Prunus domestica 
Pseudomonas syringae, pathogenOf , Pyrus communis 
Pseudomonas syringae, hasHost , Ficus carica 
Pseudomonas syringae, hasHost , Prunus avium 
Stygnocoris rusticus, eats , Heracleum sphondylium 
Aphis fabae, eats , Hedera helix 
Aphis fabae, eats , Foeniculum vulgare 
Aphis fabae, eats , Pittosporum tobira 
Nola cucullatella, eats , Prunus domestica 
Diloba caeruleocephala, eats , Prunus domestica 
Diloba caeruleocephala, eats , Prunus avium 
Colocasia coryli, eats , Prunus domestica 
Cosmia trapezina, eats , Prunus domestica 
Cosmia pyralina, eats , Prunus domestica 
Ixodes ricinus, hasHost , Oryctolagus cuniculus 
Dermacentor reticulatus, ectoparasiteOf , Cervus elaphus 
Phalera bucephala, eats , Prunus domestica 
Thyatira batis, eats , Rubus fruticosus 
Euproctis chrysorrhoea, eats , Prunus domestica 
Euproctis chrysorrhoea, eats , Prunus avium 
Euproctis chrysorrhoea, eats , Pyrus communis 
Mesocriconema xenoplax, hasHost , Vitis vinifera 
Lithophane semibrunnea, eats , Prunus domestica 
Acronicta aceris, eats , Prunus domestica 
Amphipyra pyramidea, eats , Prunus domestica 
Acronicta psi, eats , Prunus avium 
Acronicta tridens, eats , Prunus domestica 
Conistra ligula, eats , Prunus domestica 
Orthosia gothica, eats , Prunus domestica 
Eupsilia transversa, eats , Prunus domestica 
Achillea millefolium, mutualistOf , Syritta pipiens 
Agrotis ipsilon, eats , Vitis vinifera 
Theria rupicapraria, eats , Prunus domestica 
Orthosia munda, eats , Prunus domestica 
Odontopera bidentata, eats , Prunus domestica 
Selenia tetralunaria, eats , Prunus avium 
Lomographa bimaculata, eats , Prunus avium 
Actias selene, eats , Pyrus communis 
Lasiocampa trifolii, eats , Prunus domestica 
Trichiura crataegi, eats , Rubus fruticosus 
Adoxophyes orana, pathogenOf , Prunus domestica 
Eulia ministrana, eats , Prunus avium 
Drymus sylvaticus, eats , Heracleum sphondylium 
Acleris variegana, eats , Prunus avium 
Ptycholoma lecheana, eats , Prunus avium 
Cadra figulilella, eats , Ficus carica 
Xylocopa violacea, visitsFlowersOf , Hedera helix 
Carcinops pumilio, eats , Musca domestica 
Lomographa temerata, eats , Prunus domestica 
Sus scrofa, eats , Apodemus flavicollis 
Sus scrofa, eats , Prunus avium 
Sus scrofa, eats , Emberiza cirlus 
Felis silvestris, eats , Emberiza cirlus 
Mustela nivalis, eats , Apodemus flavicollis 
Mustela nivalis, eats , Oryctolagus cuniculus 
Meles meles, eats , Apodemus flavicollis 
Meles meles, eats , Emberiza cirlus 
Martes martes, eats , Ficus carica 
Martes martes, eats , Vitis vinifera 
Locustella naevia, preysOn , Agrotis exclamationis 
Chrysobothris mali, hasHost , Eriobotrya japonica 
Opisthograptis luteolata, eats , Prunus domestica 
Ennomos autumnaria, eats , Prunus domestica 
Aureobasidium pullulans, hasHost , Pyrus communis 
Angerona prunaria, eats , Prunus domestica 
Biston betularia, eats , Prunus avium 
Abraxas grossulariata, eats , Prunus domestica 
Cetonia aurata, visitsFlowersOf , Pyrus communis 
Operophtera brumata, eats , Prunus domestica 
Ischnura elegans, preysOn , Episyrphus balteatus 
Libellula depressa, preysOn , Episyrphus balteatus 
Electrophaes corylata, eats , Prunus avium 
Chloroclystis rectangulata, eats , Prunus avium 
Andrena haemorrhoa, visitsFlowersOf , Prunus avium 
Andrena flavipes, visitsFlowersOf , Prunus avium 
Andrena cineraria, visitsFlowersOf , Prunus avium 
Alsophila aescularia, eats , Prunus avium 
Icerya purchasi, eats , Lantana camara 
Klebsiella pneumoniae, hasHost , Musca domestica 
Salmo trutta, preysOn , Chaetopteryx villosa 
Pichia fermentans, hasHost , Vitis vinifera 
Aporia crataegi, eats , Prunus domestica 
Nymphalis polychloros, eats , Prunus avium 
Kuehneola uredinis, parasiteOf , Rubus fruticosus 
Sympetrum vulgatum, preysOn , Episyrphus balteatus 
Ctenocephalides felis, ectoparasiteOf , Oryctolagus cuniculus 
Isaria farinosa, pathogenOf , Musca domestica 
Bombus pascuorum, visitsFlowersOf , Prunus avium 
