occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship
;Ectemnius continuus;Ectemnius continuus (Fabricius, 1804);4494950;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Crabronidae;Ectemnius;Ectemnius continuus;Ectemnius continuus;(Fabricius, 1804) 
;Neurotoma saltuum;Neurotoma saltuum (Linnaeus, 1758);4492282;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Pamphiliidae;Neurotoma;Neurotoma saltuum;Neurotoma saltuum;(Linnaeus, 1758) 
;Hoplocampa flava;Hoplocampa flava (Linnaeus, 1760);4491733;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Hoplocampa;Hoplocampa flava;Hoplocampa flava;(Linnaeus, 1760) 
;Athalia rosae;Athalia rosae (Linnaeus, 1758);4490913;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia;Athalia rosae;Athalia rosae;(Linnaeus, 1758) 
;Tenthredo vespa;Tenthredo vespa Retzius, 1783;4490654;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Tenthredo;Tenthredo vespa;Tenthredo vespa;Retzius, 1783
;Tenthredo amoena;Tenthredo amoena Gravenhorst, 1807;4490521;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Tenthredo;Tenthredo amoena;Tenthredo amoena;Gravenhorst, 1807
;Spilostethus saxatilis;Spilostethus saxatilis (Scopoli, 1763);4486328;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Lygaeidae;Spilostethus;Spilostethus saxatilis;Spilostethus saxatilis;(Scopoli, 1763) 
;Oxycarenus lavaterae;Oxycarenus lavaterae (Fabricius, 1787);4486243;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Oxycarenidae;Oxycarenus;Oxycarenus lavaterae;Oxycarenus lavaterae;(Fabricius, 1787) 
;Eysarcoris venustissimus;Eysarcoris venustissimus (Schrank, 1776);4485952;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Pentatomidae;Eysarcoris;Eysarcoris venustissimus;Eysarcoris venustissimus;(Schrank, 1776) 
;Chrysolina polita;Chrysolina polita (Linnaeus, 1758);4460251;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Chrysomela;Chrysomela polita;Chrysolina polita;(Linnaeus, 1758) 
;Grammoptera ruficornis;Grammoptera ruficornis (Fabricius, 1781);4458797;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Grammoptera;Grammoptera ruficornis;Grammoptera ruficornis;(Fabricius, 1781) 
;Leptura quadrifasciata;Leptura quadrifasciata Linnaeus, 1758;4458782;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Leptura;Leptura quadrifasciata;Leptura quadrifasciata;Linnaeus, 1758
;Cteniopus sulphureus;Cteniopus sulphureus (Linnaeus, 1758);4454996;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Cteniopus;Cteniopus sulphureus;Cteniopus sulphureus;(Linnaeus, 1758) 
;Chilocorus renipustulatus;Chilocorus renipustulatus (Scriba, 1791);4452277;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Chilocorus;Chilocorus renipustulatus;Chilocorus renipustulatus;(Scriba, 1791) 
;Rhagonycha lignosa;Rhagonycha lignosa (Müller, 1764);4429807;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Cantharidae;Rhagonycha;Rhagonycha lignosa;Rhagonycha lignosa;(Müller, 1764) 
;Ochina ptinoides;Ochina ptinoides (Marsham, 1802);4426887;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Coleoptera;Ptinidae;Ochina;Ochina ptinoides;Ochina ptinoides;(Marsham, 1802) 
;Myocastor coypus;Myocastor coypus (Molina, 1782);4264680;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Myocastoridae;Myocastor;Myocastor coypus;Myocastor coypus;(Molina, 1782) 
;Peronospora crustosa;Peronospora crustosa (Fr.) Fr.;3276850;EXACT;99;ACCEPTED;SPECIES;Chromista;Oomycota;Peronosporea;Peronosporales;Peronosporaceae;Peronospora;Peronospora crustosa;Peronospora crustosa;(Fr.) Fr.
;Drosera rotundifolia;Drosera rotundifolia L.;3191030;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Droseraceae;Drosera;Drosera rotundifolia;Drosera rotundifolia;L.
;Periconia cookei;Periconia cookei E.W.Mason & M.B.Ellis;2615421;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia;Periconia cookei;Periconia cookei;E.W.Mason & M.B.Ellis
;Parmelia sulcata;Parmelia sulcata Taylor;2605963;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmelia;Parmelia sulcata;Parmelia sulcata;Taylor
;Hanseniaspora uvarum;Hanseniaspora uvarum (Niehaus) Shehata, Mrak & Phaff ex M.T.Sm.;2598977;EXACT;97;ACCEPTED;SPECIES;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora uvarum;Hanseniaspora uvarum;(Niehaus) Shehata, Mrak & Phaff ex M.T.Sm.
;Morchella esculenta;Morchella esculenta (L.) Pers.;2594602;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Pezizomycetes;Pezizales;Morchellaceae;Morchella;Morchella esculenta;Morchella esculenta;(L.) Pers.
;Taphrina farlowii;Taphrina farlowii Sadeb.;2593020;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina farlowii;Taphrina farlowii;Sadeb.
;Belonidium sulphureum;Belonidium sulphureum (Fuckel) Raitv.;2586583;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnum;Lachnum sulphureum;Belonidium sulphureum;(Fuckel) Raitv.
;Lachnum virgineum;Lachnum virgineum (Batsch) P.Karst.;2586103;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnum;Lachnum virgineum;Lachnum virgineum;(Batsch) P.Karst.
;Pyrenopeziza revincta;Pyrenopeziza revincta (P.Karst.) Gremmen;2583886;EXACT;99;ACCEPTED;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Pyrenopeziza;Pyrenopeziza revincta;Pyrenopeziza revincta;(P.Karst.) Gremmen
;Hymenoscyphus calyculus;Hymenoscyphus calyculus (Fr.) W.Phillips;2582283;EXACT;97;ACCEPTED;SPECIES;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;Hymenoscyphus calyculus;Hymenoscyphus calyculus;(Fr.) W.Phillips
;Trichocladium opacum;Trichocladium opacum (Corda) S.Hughes;2573483;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Pleotrichocladium;Pleotrichocladium opacum;Trichocladium opacum;(Corda) S.Hughes
;Hapalopilus nidulans;Hapalopilus nidulans (Fr.) P.Karst.;2548633;EXACT;98;SYNONYM;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Hapalopilus;Hapalopilus rutilans;Hapalopilus nidulans;(Fr.) P.Karst.
;Cerioporus squamosus;Cerioporus squamosus (Huds.) Quél.;2547092;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Cerioporus;Cerioporus squamosus;Cerioporus squamosus;(Huds.) Quél.
;Daedaleopsis tricolor;Daedaleopsis tricolor (Bull.) Bondartsev & Singer;8698842;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Daedaleopsis;Daedaleopsis tricolor;Daedaleopsis tricolor;(Bull.) Bondartsev & Singer
;Ischnoderma resinosum;Ischnoderma resinosum (Schrad.) P.Karst.;2543487;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Ischnoderma;Ischnoderma resinosum;Ischnoderma resinosum;(Schrad.) P.Karst.
;Phaeolus schweinitzii;Phaeolus schweinitzii (Fr.) Pat.;2542126;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Phaeolus;Phaeolus schweinitzii;Phaeolus schweinitzii;(Fr.) Pat.
;Plicaturopsis crispa;Plicaturopsis crispa (Pers.) D.A.Reid;2526725;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Amylocorticiales;Amylocorticiaceae;Plicaturopsis;Plicaturopsis crispa;Plicaturopsis crispa;(Pers.) D.A.Reid
;Hohenbuehelia fluxilis;Hohenbuehelia fluxilis (Fr.) P.D.Orton;2526341;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Hohenbuehelia;Hohenbuehelia fluxilis;Hohenbuehelia fluxilis;(Fr.) P.D.Orton
;Calocera viscosa;Calocera viscosa (Pers.) Fr.;9134585;EXACT;99;ACCEPTED;SPECIES;Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera;Calocera viscosa;Calocera viscosa;(Pers.) Fr.
;Dumetella carolinensis;Dumetella carolinensis (Linnaeus, 1766);2494936;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Mimidae;Dumetella;Dumetella carolinensis;Dumetella carolinensis;(Linnaeus, 1766) 
;Carduelis carduelis;Carduelis carduelis (Linnaeus, 1758);2494686;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;Carduelis carduelis;Carduelis carduelis;(Linnaeus, 1758) 
;Carduelis citrinella;Carduelis citrinella (Pallas, 1764);2494632;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;Carduelis citrinella;Carduelis citrinella;(Pallas, 1764) 
;Serinus serinus;Serinus serinus (Linnaeus, 1766);2494200;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Serinus;Serinus serinus;Serinus serinus;(Linnaeus, 1766) 
;Sylvia undata;Sylvia undata (Boddaert, 1783);2492949;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Sylvia;Sylvia undata;Sylvia undata;(Boddaert, 1783) 
;Junco hyemalis;Junco hyemalis (Linnaeus, 1758);9362842;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Junco;Junco hyemalis;Junco hyemalis;(Linnaeus, 1758) 
;Gymnorhina tibicen;Gymnorhina tibicen (Latham, 1802);2489450;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Cracticidae;Gymnorhina;Gymnorhina tibicen;Gymnorhina tibicen;(Latham, 1802) 
;Sturnus unicolor;Sturnus unicolor Temminck, 1820;2489104;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Sturnidae;Sturnus;Sturnus unicolor;Sturnus unicolor;Temminck, 1820
;Hieraaetus pennatus;Hieraaetus pennatus (Gmelin, 1788);2480685;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Hieraaetus;Hieraaetus pennatus;Hieraaetus pennatus;(Gmelin, 1788) 
;Zamenis longissimus;Zamenis longissimus (Laurenti, 1768);2458538;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Squamata;;Colubridae;Zamenis;Zamenis longissimus;Zamenis longissimus;(Laurenti, 1768) 
;Castor canadensis;Castor canadensis Kuhl, 1820;2439838;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Castoridae;Castor;Castor canadensis;Castor canadensis;Kuhl, 1820
;Apodemus sylvaticus;Apodemus sylvaticus (Linnaeus, 1758);2437760;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Muridae;Apodemus;Apodemus sylvaticus;Apodemus sylvaticus;(Linnaeus, 1758) 
;Callosciurus erythraeus;Callosciurus erythraeus (Pallas, 1779);2437394;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Callosciurus;Callosciurus erythraeus;Callosciurus erythraeus;(Pallas, 1779) 
;Lithobates catesbeianus;Lithobates catesbeianus (Shaw, 1802);2427091;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Amphibia;Anura;Ranidae;Lithobates;Lithobates catesbeianus;Lithobates catesbeianus;(Shaw, 1802) 
;Criconemoides xenoplax;Criconemoides xenoplax Raski, 1952;2284064;EXACT;98;SYNONYM;SPECIES;Animalia;Nematoda;Chromadorea;Rhabditida;Criconematidae;Mesocriconema;Mesocriconema xenoplax;Criconemoides xenoplax;Raski, 1952
;Xysticus ulmi;Xysticus ulmi (Hahn, 1831);2165228;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Thomisidae;Xysticus;Xysticus ulmi;Xysticus ulmi;(Hahn, 1831) 
;Xysticus acerbus;Xysticus acerbus Thorell, 1872;2165222;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Thomisidae;Xysticus;Xysticus acerbus;Xysticus acerbus;Thorell, 1872
;Zygiella x-notata;Zygiella x-notata (Clerck, 1757);2159658;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Zygiella;Zygiella x-notata;Zygiella x-notata;(Clerck, 1757) 
;Enoplognatha ovata;Enoplognatha ovata (Clerck, 1757);2158077;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Theridiidae;Enoplognatha;Enoplognatha ovata;Enoplognatha ovata;(Clerck, 1757) 
;Steatoda nobilis;Steatoda nobilis (Thorell, 1875);2157203;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Theridiidae;Steatoda;Steatoda nobilis;Steatoda nobilis;(Thorell, 1875) 
;Pholcus phalangioides;Pholcus phalangioides (Fuesslin, 1775);2149937;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Pholcidae;Pholcus;Pholcus phalangioides;Pholcus phalangioides;(Fuesslin, 1775) 
;Tibellus oblongus;Tibellus oblongus (Walckenaer, 1802);9805173;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Philodromidae;Tibellus;Tibellus oblongus;Tibellus oblongus;(Walckenaer, 1802) 
;Trochosa ruricola;Trochosa ruricola (De Geer, 1778);2145852;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Lycosidae;Trochosa;Trochosa ruricola;Trochosa ruricola;(De Geer, 1778) 
;Nigma walckenaeri;Nigma walckenaeri (Roewer, 1951);2144994;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Dictynidae;Nigma;Nigma walckenaeri;Nigma walckenaeri;(Roewer, 1951) 
;Coelotes terrestris;Coelotes terrestris (Wider, 1834);2141379;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Agelenidae;Coelotes;Coelotes terrestris;Coelotes terrestris;(Wider, 1834) 
;Macrargus rufus;Macrargus rufus (Wider, 1834);2138039;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Arachnida;Araneae;Linyphiidae;Macrargus;Macrargus rufus;Macrargus rufus;(Wider, 1834) 
;Pseudococcus longispinus;Pseudococcus longispinus (Targioni Tozzetti, 1867);2095283;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Pseudococcidae;Pseudococcus;Pseudococcus longispinus;Pseudococcus longispinus;(Targioni Tozzetti, 1867) 
;Acanalonia conica;Acanalonia conica (Say, 1900);2064632;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Acanaloniidae;Acanalonia;Acanalonia conica;Acanalonia conica;(Say, 1900) 
;Synophropsis lauri;Synophropsis lauri (Horváth, 1897);2046028;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Synophropsis;Synophropsis lauri;Synophropsis lauri;(Horváth, 1897) 
;Ledra aurita;Ledra aurita (Linnaeus, 1758);2043501;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Ledra;Ledra aurita;Ledra aurita;(Linnaeus, 1758) 
;Dufouriellus ater;Dufouriellus ater (Dufour, 1833);2020782;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Anthocoridae;Dufouriellus;Dufouriellus ater;Dufouriellus ater;(Dufour, 1833) 
;Stenotus binotatus;Stenotus binotatus (Fabricius, 1794);2008880;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Stenotus;Stenotus binotatus;Stenotus binotatus;(Fabricius, 1794) 
;Reduvius personatus;Reduvius personatus (Linnaeus, 1758);2008516;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Hemiptera;Reduviidae;Reduvius;Reduvius personatus;Reduvius personatus;(Linnaeus, 1758) 
;Carterocephalus palaemon;Carterocephalus palaemon (Pallas, 1771);1947335;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Carterocephalus;Carterocephalus palaemon;Carterocephalus palaemon;(Pallas, 1771) 
;Thymelicus sylvestris;Thymelicus sylvestris (Poda, 1761);8273661;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Thymelicus;Thymelicus sylvestris;Thymelicus sylvestris;(Poda, 1761) 
;Synanthedon formicaeformis;Synanthedon formicaeformis (Esper, 1783);1940510;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;Synanthedon formicaeformis;Synanthedon formicaeformis;(Esper, 1783) 
;Lycaena phlaeas;Lycaena phlaeas (Linnaeus, 1761);1929697;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;Lycaena phlaeas;Lycaena phlaeas;(Linnaeus, 1761) 
;Gonepteryx rhamni;Gonepteryx rhamni (Linnaeus, 1758);1920712;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Pieridae;Gonepteryx;Gonepteryx rhamni;Gonepteryx rhamni;(Linnaeus, 1758) 
;Aglais urticae;Aglais urticae (Linnaeus, 1758);1894840;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Aglais;Aglais urticae;Aglais urticae;(Linnaeus, 1758) 
;Sphrageidus similis;Sphrageidus similis Füssly, 1775;1819268;EXACT;98;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Sphrageidus;Sphrageidus similis;Sphrageidus similis;Füssly, 1775
;Calliteara pudibunda;Calliteara pudibunda Linnaeus, 1758;1819145;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Calliteara;Calliteara pudibunda;Calliteara pudibunda;Linnaeus, 1758
;Amata phegea;Amata phegea Linnaeus, 1758;1808450;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata phegea;Amata phegea;Linnaeus, 1758
;Acronicta rumicis;Acronicta rumicis Linnaeus, 1758;1782672;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Acronicta;Acronicta rumicis;Acronicta rumicis;Linnaeus, 1758
;Phlogophora meticulosa;Phlogophora meticulosa (Linnaeus, 1758);1782560;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Phlogophora;Phlogophora meticulosa;Phlogophora meticulosa;(Linnaeus, 1758) 
;Oligia fasciuncula;Oligia fasciuncula (Haworth, 1809);1766510;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Oligia;Oligia fasciuncula;Oligia fasciuncula;(Haworth, 1809) 
;Callistege mi;Callistege mi (Clerck, 1759);1761111;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Callistege;Callistege mi;Callistege mi;(Clerck, 1759) 
;Sibine stimulea;Sibine stimulea (Clemens, 1860);1753875;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Limacodidae;Acharia;Acharia stimulea;Sibine stimulea;(Clemens, 1860) 
;Pandemis cerasana;Pandemis cerasana (Hübner, 1786);1743828;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Pandemis;Pandemis cerasana;Pandemis cerasana;(Hübner, 1786) 
;Epiphyas postvittana;Epiphyas postvittana (Walker, 1863);1737131;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Epiphyas;Epiphyas postvittana;Epiphyas postvittana;(Walker, 1863) 
;Lasiocampa quercus;Lasiocampa quercus Linnaeus, 1758;1734826;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Lepidoptera;Lasiocampidae;Lasiocampa;Lasiocampa quercus;Lasiocampa quercus;Linnaeus, 1758
;Gryllodes sigillatus;Gryllodes sigillatus (Walker, 1869);1722299;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Gryllidae;Gryllodes;Gryllodes sigillatus;Gryllodes sigillatus;(Walker, 1869) 
;Meconema thalassinum;Meconema thalassinum (De Geer, 1773);1690432;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Meconema;Meconema thalassinum;Meconema thalassinum;(De Geer, 1773) 
;Sepsis orthocnemis;Sepsis orthocnemis Frey, 1908;1675987;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Sepsidae;Sepsis;Sepsis orthocnemis;Sepsis orthocnemis;Frey, 1908
;Sepsis cynipsea;Sepsis cynipsea (Linnaeus, 1758);1675969;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Sepsidae;Sepsis;Sepsis cynipsea;Sepsis cynipsea;(Linnaeus, 1758) 
;Lipoptena cervi;Lipoptena cervi (Linnaeus, 1758);1638597;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Hippoboscidae;Lipoptena;Lipoptena cervi;Lipoptena cervi;(Linnaeus, 1758) 
;Ceratitis capitata;Ceratitis capitata (Wiedemann, 1824);1626096;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Tephritidae;Ceratitis;Ceratitis capitata;Ceratitis capitata;(Wiedemann, 1824) 
;Euleia heraclei;Euleia heraclei (Linnaeus, 1758);1623571;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Tephritidae;Euleia;Euleia heraclei;Euleia heraclei;(Linnaeus, 1758) 
;Lasioptera rubi;Lasioptera rubi (Schrank, 1803);1597687;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;Lasioptera;Lasioptera rubi;Lasioptera rubi;(Schrank, 1803) 
;Lasioptera carophila;Lasioptera carophila Loew;1597622;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;Lasioptera;Lasioptera carophila;Lasioptera carophila;Loew
;Silba fumosa;Silba fumosa (Egger, 1862);9349309;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Lonchaeidae;Silba;Silba fumosa;Silba fumosa;(Egger, 1862) 
;Empis tessellata;Empis tessellata Fabricius, 1794;1583544;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Empididae;Empis;Empis tessellata;Empis tessellata;Fabricius, 1794
;Anthomyza gracilis;Anthomyza gracilis Fallén, 1823;1573596;EXACT;97;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Anthomyzidae;Anthomyza;Anthomyza gracilis;Anthomyza gracilis;Fallén, 1823
;Physocephala rufipes;Physocephala rufipes (Fabricius, 1781);1568963;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Conopidae;Physocephala;Physocephala rufipes;Physocephala rufipes;(Fabricius, 1781) 
;Dasysyrphus albostriatus;Dasysyrphus albostriatus (Fallén, 1817);1542111;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Dasysyrphus;Dasysyrphus albostriatus;Dasysyrphus albostriatus;(Fallén, 1817) 
;Eristalis intricaria;Eristalis intricaria (Linnaeus, 1758);1541262;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Eoseristalis;Eoseristalis intricaria;Eristalis intricaria;(Linnaeus, 1758) 
;Cheilosia chrysocoma;Cheilosia chrysocoma (Meigen, 1822);1540278;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia chrysocoma;Cheilosia chrysocoma;(Meigen, 1822) 
;Cheilosia ruffipes;Cheilosia ruffipes (Preyssler, 1793);1540146;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia ruffipes;Cheilosia ruffipes;(Preyssler, 1793) 
;Sericomyia superbiens;Sericomyia superbiens (Müller, 1776);1538824;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Sericomyia;Sericomyia superbiens;Sericomyia superbiens;(Müller, 1776) 
;Pipiza austriaca;Pipiza austriaca Meigen, 1822;1536326;EXACT;98;SYNONYM;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Pipiza;Pipiza festiva;Pipiza austriaca;Meigen, 1822
;Nemorilla floralis;Nemorilla floralis (Fallén, 1810);1475359;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Nemorilla;Nemorilla floralis;Nemorilla floralis;(Fallén, 1810) 
;Voria ruralis;Voria ruralis (Fallén, 1810);1466084;EXACT;99;ACCEPTED;SPECIES;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Voria;Voria ruralis;Voria ruralis;(Fallén, 1810) 
