yearmonth	eeacellcode	kingdomkey	kingdom	familykey	family	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	familycount
2017-06	1kmE5845N2650	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2017-05	1kmE5845N2650	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	3	25.0	86400	4836
2017-06	1kmE5845N2650	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	25.0	86400	12925
2019-07	1kmE5845N2650	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	2	25.0	86400	1891
2019-07	1kmE5845N2651	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2017-05	1kmE5845N2651	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2024-09	1kmE5845N2651	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	5.0	86400	8132
2020-08	1kmE5845N2651	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2017-05	1kmE5845N2651	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2017-05	1kmE5845N2651	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	34.0	86400	5086
2022-06	1kmE5845N2652	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2024-07	1kmE5845N2652	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	2	5.0	86400	1682
2024-09	1kmE5845N2652	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	3.0	86400	8132
2017-07	1kmE5845N2652	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2020-08	1kmE5845N2652	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2020-08	1kmE5845N2652	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	25.0	86400	5086
2017-06	1kmE5845N2655	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2019-08	1kmE5845N2655	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	8.0	86400	779
2019-05	1kmE5845N2655	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	15.0	86400	5086
2019-05	1kmE5845N2657	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	1	25.0	86400	12342
2020-08	1kmE5845N2657	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2022-09	1kmE5845N2658	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	1	7.0	86400	12342
2022-09	1kmE5845N2659	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	2	16.0	86400	12342
2021-08	1kmE5845N2660	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	270.0	86400	1682
2020-05	1kmE5846N2615	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2020-05	1kmE5846N2615	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2020-08	1kmE5846N2615	1	Animalia	9322	Muscicapidae	2492605	Ficedula parva	1	25.0	86400	7555
2020-05	1kmE5846N2616	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2020-05	1kmE5846N2616	1	Animalia	6101019	Acrocephalidae	2493129	Acrocephalus schoenobaenus	1	25.0	86400	1020
2020-05	1kmE5846N2616	1	Animalia	9331	Phasianidae	9752149	Phasianus colchicus	2	25.0	86400	762
2020-05	1kmE5846N2620	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2017-05	1kmE5846N2625	1	Animalia	9333	Picidae	2477872	Dryocopus martius	1	25.0	86400	4398
2020-02	1kmE5846N2625	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	36.0	86400	2550
2020-01	1kmE5846N2625	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	11.0	86400	2550
2017-05	1kmE5846N2625	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2016-05	1kmE5846N2625	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	2	25.0	86400	7397
2015-04	1kmE5846N2625	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	5.0	86400	7397
2016-05	1kmE5846N2625	1	Animalia	3685	Ardeidae	2480876	Egretta garzetta	1	25.0	86400	7397
2014-08	1kmE5846N2625	1	Animalia	3685	Ardeidae	2480906	Ardeola ralloides	1	25.0	86400	7397
2014-08	1kmE5846N2625	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	2	25.0	86400	4836
2017-05	1kmE5846N2625	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2014-08	1kmE5846N2625	1	Animalia	9316	Laridae	2481121	Chlidonias hybrida	1	25.0	86400	8132
2017-05	1kmE5846N2625	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	25.0	86400	8132
2016-05	1kmE5846N2625	1	Animalia	9316	Laridae	2481181	Larus cachinnans	2	25.0	86400	8132
2022-02	1kmE5846N2625	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-09	1kmE5846N2625	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2016-05	1kmE5846N2625	1	Animalia	5285	Sylviidae	2492960	Sylvia curruca	1	25.0	86400	1970
2015-04	1kmE5846N2625	1	Animalia	6100825	Locustellidae	2493551	Locustella luscinioides	1	5.0	86400	258
2015-04	1kmE5846N2625	6	Plantae	7682	Amaryllidaceae	2860425	Leucojum aestivum	1	5.0	86400	12
2016-05	1kmE5846N2625	6	Plantae	2399	Viscaceae	2889828	Viscum album	2	25.0	86400	13
2015-04	1kmE5846N2625	6	Plantae	4691	Euphorbiaceae	3064056	Euphorbia palustris	2	5.0	86400	14
2017-05	1kmE5846N2625	1	Animalia	4486	Gomphidae	5051951	Gomphus vulgatissimus	1	271.0	86400	29
2017-05	1kmE5846N2625	6	Plantae	2518	Caryophyllaceae	5384501	Stellaria aquatica	1	25.0	86400	86
2016-05	1kmE5846N2625	1	Animalia	9315	Laniidae	7745240	Lanius collurio	2	25.0	86400	4335
2017-05	1kmE5846N2625	1	Animalia	5282	Scolopacidae	8250742	Calidris pugnax	1	25.0	86400	5644
2019-09	1kmE5846N2625	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2019-09	1kmE5846N2625	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	25.0	86400	5086
2015-04	1kmE5846N2625	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	5.0	86400	7397
2017-05	1kmE5846N2625	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	541.0	86400	7397
2019-09	1kmE5846N2625	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	2	25.0	86400	7397
2016-05	1kmE5846N2625	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	25.0	86400	7397
2016-05	1kmE5846N2625	1	Animalia	5268	Phalacrocoracidae	10095118	Microcarbo pygmaeus	1	25.0	86400	2816
2020-08	1kmE5846N2626	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2015-04	1kmE5846N2626	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	5.0	86400	8132
2016-05	1kmE5846N2626	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	25.0	86400	7397
2020-02	1kmE5846N2640	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2019-07	1kmE5846N2642	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2017-06	1kmE5846N2643	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2020-02	1kmE5846N2644	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2020-02	1kmE5846N2644	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	1	25.0	86400	12342
2017-05	1kmE5846N2650	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2020-08	1kmE5846N2650	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2020-08	1kmE5846N2650	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-07	1kmE5846N2650	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2017-06	1kmE5846N2652	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2017-07	1kmE5846N2652	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2019-08	1kmE5846N2653	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	16.0	86400	1682
2024-09	1kmE5846N2653	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	5.0	86400	12342
2019-08	1kmE5846N2653	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	16.0	86400	4836
2017-05	1kmE5846N2653	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2016-07	1kmE5846N2653	1	Animalia	9344	Remizidae	2487385	Remiz pendulinus	1	100.0	86400	506
2017-06	1kmE5846N2654	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2017-06	1kmE5846N2654	1	Animalia	9344	Remizidae	2487385	Remiz pendulinus	1	25.0	86400	506
2017-06	1kmE5846N2654	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2017-07	1kmE5846N2656	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	25.0	86400	8132
2017-06	1kmE5846N2656	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	25.0	86400	8132
2020-08	1kmE5846N2657	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2017-06	1kmE5846N2657	1	Animalia	9316	Laridae	2481121	Chlidonias hybrida	1	25.0	86400	8132
2017-07	1kmE5846N2657	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2020-08	1kmE5847N2616	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	2	25.0	86400	7397
2020-05	1kmE5847N2616	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2020-05	1kmE5847N2616	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2020-02	1kmE5847N2616	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2020-05	1kmE5847N2617	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2020-05	1kmE5847N2620	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2020-05	1kmE5847N2621	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2016-05	1kmE5847N2624	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2019-09	1kmE5847N2624	1	Animalia	4408414	Pandionidae	2480726	Pandion haliaetus	2	25.0	86400	41
2016-05	1kmE5847N2624	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	3	25.0	86400	4836
2016-05	1kmE5847N2624	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2015-04	1kmE5847N2624	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	5.0	86400	5086
2019-09	1kmE5847N2624	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	3	25.0	86400	7397
2015-04	1kmE5847N2625	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	5.0	86400	4836
2015-04	1kmE5847N2625	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	5.0	86400	4836
2022-02	1kmE5847N2625	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2015-04	1kmE5847N2625	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	5.0	86400	12925
2015-04	1kmE5847N2625	1	Animalia	5268	Phalacrocoracidae	10095118	Microcarbo pygmaeus	1	5.0	86400	2816
2017-05	1kmE5847N2635	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	1000.0	86400	4836
2023-05	1kmE5847N2639	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	3.0	86400	2550
2021-04	1kmE5847N2639	1	Animalia	6100963	Phylloscopidae	2493052	Phylloscopus trochilus	1	4.0	86400	1656
2019-07	1kmE5847N2640	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2024-07	1kmE5847N2640	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	3.0	86400	2550
2017-05	1kmE5847N2641	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	5.0	86400	2550
2016-05	1kmE5847N2641	1	Animalia	5233	Columbidae	2495708	Streptopelia turtur	1	100.0	86400	7712
2017-06	1kmE5847N2642	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2015-08	1kmE5847N2650	1	Animalia	5288	Threskiornithidae	2480773	Plegadis falcinellus	1	25.0	86400	924
2014-08	1kmE5847N2650	1	Animalia	3685	Ardeidae	2480906	Ardeola ralloides	1	25.0	86400	7397
2017-05	1kmE5847N2650	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	2	25.0	86400	4836
2017-05	1kmE5847N2650	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	3	25.0	86400	4836
2017-06	1kmE5847N2650	1	Animalia	9344	Remizidae	2487385	Remiz pendulinus	1	25.0	86400	506
2019-07	1kmE5847N2650	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2009-05	1kmE5847N2651	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	1000.0	86400	2550
2024-09	1kmE5847N2652	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	17.0	86400	2550
2017-06	1kmE5847N2652	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2024-09	1kmE5847N2652	1	Animalia	9316	Laridae	2481181	Larus cachinnans	5	5.0	86400	8132
2020-07	1kmE5847N2652	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2017-05	1kmE5847N2652	1	Animalia	5242	Fringillidae	2494686	Carduelis carduelis	1	25.0	86400	6448
2019-05	1kmE5847N2652	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	5.0	86400	8132
2020-08	1kmE5847N2652	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2017-06	1kmE5847N2652	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2019-05	1kmE5847N2652	1	Animalia	9316	Laridae	9367409	Sterna hirundo	3	5.0	86400	8132
2019-05	1kmE5847N2653	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	10.0	86400	2550
2021-08	1kmE5847N2653	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	2	270.0	86400	12342
2019-07	1kmE5847N2653	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2024-09	1kmE5847N2654	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	135.0	86400	2550
2024-09	1kmE5847N2655	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	3.0	86400	8132
2020-05	1kmE5848N2617	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2017-05	1kmE5848N2618	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	25.0	86400	12342
2017-05	1kmE5848N2618	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2017-05	1kmE5848N2618	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	68.0	86400	4836
2017-05	1kmE5848N2618	1	Animalia	5282	Scolopacidae	2481725	Tringa erythropus	1	25.0	86400	5644
2017-05	1kmE5848N2618	1	Animalia	5282	Scolopacidae	2481800	Actitis hypoleucos	1	25.0	86400	5644
2020-02	1kmE5848N2618	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2017-05	1kmE5848N2618	1	Animalia	5240	Falconidae	9616058	Falco tinnunculus	1	25.0	86400	4836
2020-05	1kmE5848N2621	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	25.0	86400	4836
2020-05	1kmE5848N2621	1	Animalia	9322	Muscicapidae	2492576	Muscicapa striata	1	25.0	86400	7555
2024-07	1kmE5848N2623	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	4.0	86400	2550
2019-09	1kmE5848N2623	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2016-05	1kmE5848N2623	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2015-04	1kmE5848N2623	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	5.0	86400	8132
2015-04	1kmE5848N2623	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	5.0	86400	2816
2016-05	1kmE5848N2623	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	25.0	86400	12925
2019-09	1kmE5848N2624	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2020-01	1kmE5848N2624	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	10.0	86400	2550
2016-05	1kmE5848N2624	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2015-04	1kmE5848N2624	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	5.0	86400	14306
2015-04	1kmE5848N2624	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	10.0	86400	7397
2019-09	1kmE5848N2624	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	25.0	86400	7397
2017-05	1kmE5848N2636	1	Animalia	9316	Laridae	2481120	Chlidonias leucopterus	1	1000.0	86400	8132
2017-05	1kmE5848N2636	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	1000.0	86400	12925
2021-04	1kmE5848N2640	1	Animalia	3685	Ardeidae	9752617	Ardea alba	1	3.0	86400	7397
2020-08	1kmE5848N2650	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2021-08	1kmE5848N2650	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	100.0	86400	1682
2020-08	1kmE5848N2650	1	Animalia	9315	Laniidae	7745240	Lanius collurio	1	25.0	86400	4335
2019-07	1kmE5848N2650	1	Animalia	9316	Laridae	9367409	Sterna hirundo	1	25.0	86400	8132
2017-06	1kmE5848N2651	1	Animalia	5936	Libellulidae	1427721	Crocothemis erythraea	1	25.0	86400	384
2017-06	1kmE5848N2651	1	Animalia	5473	Lycaenidae	1929270	Lycaena dispar	1	25.0	86400	1810
2020-08	1kmE5848N2651	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2017-06	1kmE5848N2651	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	25.0	86400	4836
2024-05	1kmE5848N2651	1	Animalia	5293	Upupidae	2498415	Upupa epops	1	3.0	86400	1230
2017-06	1kmE5848N2651	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2006-06	1kmE5848N2652	1	Animalia	3077	Bombinatoridae	2423443	Bombina bombina	1	135.0	86400	265
2024-07	1kmE5848N2652	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	2	2.0	86400	1682
2016-05	1kmE5848N2652	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	100.0	86400	2550
2020-08	1kmE5848N2652	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2017-09	1kmE5848N2652	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2024-06	1kmE5848N2652	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	5.0	86400	12342
2016-05	1kmE5848N2652	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	100.0	86400	4836
2018-08	1kmE5848N2652	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	2	25.0	86400	4836
2024-09	1kmE5848N2652	1	Animalia	9316	Laridae	2481181	Larus cachinnans	2	6.0	86400	8132
2017-06	1kmE5848N2652	1	Animalia	9309	Cuculidae	5231918	Cuculus canorus	1	25.0	86400	779
2017-06	1kmE5848N2652	1	Animalia	9316	Laridae	6065824	Chroicocephalus ridibundus	1	25.0	86400	8132
2016-05	1kmE5848N2652	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	100.0	86400	1891
2017-07	1kmE5848N2652	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2019-07	1kmE5848N2652	1	Animalia	5248	Hirundinidae	9515886	Hirundo rustica	1	25.0	86400	1891
2024-09	1kmE5848N2652	1	Animalia	6727	Bufonidae	9529916	Bufotes viridis	1	4.0	86400	156
2006-06	1kmE5848N2652	1	Animalia	6727	Bufonidae	9529916	Bufotes viridis	1	100.0	86400	156
2024-07	1kmE5848N2652	1	Animalia	5268	Phalacrocoracidae	10095118	Microcarbo pygmaeus	1	2.0	86400	2816
2019-07	1kmE5848N2653	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2024-09	1kmE5848N2653	1	Animalia	9316	Laridae	2481181	Larus cachinnans	2	5.0	86400	8132
2024-09	1kmE5848N2654	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	2	135.0	86400	2550
2024-09	1kmE5848N2654	1	Animalia	9316	Laridae	2481174	Larus fuscus	1	4.0	86400	8132
2024-09	1kmE5848N2654	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	3.0	86400	8132
2017-06	1kmE5848N2654	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	25.0	86400	8132
2024-09	1kmE5848N2655	1	Animalia	9316	Laridae	2481181	Larus cachinnans	1	3.0	86400	8132
2024-09	1kmE5848N2655	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	4.0	86400	2816
2024-09	1kmE5848N2655	1	Animalia	9316	Laridae	8028588	Ichthyaetus ichthyaetus	1	15.0	86400	8132
2020-08	1kmE5848N2658	1	Animalia	2877	Accipitridae	2480449	Haliaeetus albicilla	1	25.0	86400	12342
2016-05	1kmE5849N2614	1	Animalia	9316	Laridae	2481121	Chlidonias hybrida	1	1000.0	86400	8132
2016-05	1kmE5849N2614	1	Animalia	5282	Scolopacidae	2481800	Actitis hypoleucos	1	1000.0	86400	5644
2016-05	1kmE5849N2615	1	Animalia	3685	Ardeidae	9752617	Ardea alba	1	1000.0	86400	7397
2020-02	1kmE5849N2619	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2020-02	1kmE5849N2619	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2019-08	1kmE5849N2620	1	Animalia	2984	Alcedinidae	2475532	Alcedo atthis	1	25.0	86400	547
2020-02	1kmE5849N2620	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2019-08	1kmE5849N2620	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	2	25.0	86400	7397
2020-05	1kmE5849N2620	1	Animalia	5235	Corvidae	2482515	Corvus cornix	1	25.0	86400	14306
2019-08	1kmE5849N2621	1	Animalia	2984	Alcedinidae	2475532	Alcedo atthis	1	25.0	86400	547
2020-08	1kmE5849N2621	1	Animalia	2984	Alcedinidae	2475532	Alcedo atthis	1	25.0	86400	547
2019-08	1kmE5849N2621	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	25.0	86400	7397
2022-02	1kmE5849N2622	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	25.0	86400	2550
2020-05	1kmE5849N2622	1	Animalia	2986	Anatidae	2498036	Anser anser	1	25.0	86400	12925
2015-04	1kmE5849N2623	1	Animalia	9333	Picidae	2478548	Picus canus	1	5.0	86400	4398
2020-02	1kmE5849N2623	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	1	24.0	86400	2550
2019-09	1kmE5849N2623	1	Animalia	9329	Pelecanidae	2480353	Pelecanus crispus	2	25.0	86400	2550
2015-04	1kmE5849N2623	1	Animalia	2877	Accipitridae	2480482	Circus aeruginosus	1	10.0	86400	12342
2015-04	1kmE5849N2623	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	5.0	86400	7397
2016-05	1kmE5849N2623	1	Animalia	3685	Ardeidae	2480863	Nycticorax nycticorax	1	25.0	86400	7397
2019-04	1kmE5849N2623	1	Animalia	3685	Ardeidae	2480876	Egretta garzetta	1	25.0	86400	7397
2019-09	1kmE5849N2623	1	Animalia	9316	Laridae	2481236	Hydroprogne caspia	2	25.0	86400	8132
2016-05	1kmE5849N2623	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2022-02	1kmE5849N2623	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2015-04	1kmE5849N2623	1	Animalia	6100825	Locustellidae	2493551	Locustella luscinioides	2	5.0	86400	258
2015-04	1kmE5849N2623	1	Animalia	2986	Anatidae	2498259	Aythya nyroca	1	5.0	86400	12925
2016-05	1kmE5849N2623	1	Animalia	9322	Muscicapidae	5739317	Phoenicurus phoenicurus	1	25.0	86400	7555
2016-05	1kmE5849N2623	1	Animalia	5257	Motacillidae	9687165	Motacilla alba	1	25.0	86400	5086
2015-04	1kmE5849N2623	1	Animalia	3685	Ardeidae	9752617	Ardea alba	1	10.0	86400	7397
2019-09	1kmE5849N2623	1	Animalia	3685	Ardeidae	9797180	Ardea cinerea	1	25.0	86400	7397
2017-05	1kmE5849N2624	6	Plantae	2399	Viscaceae	2889828	Viscum album	1	271.0	86400	13
2017-05	1kmE5849N2636	1	Animalia	5240	Falconidae	2481035	Falco subbuteo	1	1000.0	86400	4836
2020-08	1kmE5849N2636	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2017-05	1kmE5849N2636	1	Animalia	5293	Upupidae	2498415	Upupa epops	1	1000.0	86400	1230
2020-08	1kmE5849N2637	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2022-06	1kmE5849N2638	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	3.0	86400	1682
2020-08	1kmE5849N2638	1	Animalia	9307	Coraciidae	2475365	Coracias garrulus	1	25.0	86400	1682
2019-07	1kmE5849N2638	1	Animalia	9329	Pelecanidae	2480350	Pelecanus onocrotalus	1	25.0	86400	2550
2016-05	1kmE5849N2638	1	Animalia	3685	Ardeidae	2480934	Ardea purpurea	1	100.0	86400	7397
2017-05	1kmE5849N2638	1	Animalia	5240	Falconidae	2481062	Falco vespertinus	1	5.0	86400	4836
2020-08	1kmE5849N2638	1	Animalia	5268	Phalacrocoracidae	2481890	Phalacrocorax carbo	1	25.0	86400	2816
2024-09	1kmE5849N2638	1	Animalia	9344	Remizidae	2487385	Remiz pendulinus	1	3.0	86400	506
